大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,24654134,铜川市耀州区博物馆,4.8,11,,铜川,铜川,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0104n12000bd0i9yu1158.jpg,https://you.ctrip.com/sight/tongchuan907/1834929.html?scene=onlinesearch,34.919116,108.985155
知识科普型,博物馆,79437793,长武县博物馆,5.0,1,,长武,长武,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/1me3e12000d32l6l1DC16.jpg,https://you.ctrip.com/sight/changwu2763/5704154.html?scene=onlinesearch,35.20972,107.808793
知识科普型,博物馆,79438984,蒲城县惠陵博物馆,4.5,4,,蒲城,蒲城,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/01064120009e021y7F120.jpg,https://you.ctrip.com/sight/pucheng2738/5705344.html?scene=onlinesearch,34.978546,109.532582
知识科普型,博物馆,105418347,勉县博物馆,4.0,1,,勉县,勉县,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106312000bwntkm1A4B8.jpg,https://you.ctrip.com/sight/miancounty2779/105418347.html?scene=onlinesearch,33.164031,106.696055
知识科普型,博物馆,136639066,Nanna vintage博物馆,5.0,3,钟鼓楼/西安古城,西安,西安 · 钟鼓楼/西安古城,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/1lo2y12000fy10duu6B22.jpg,https://you.ctrip.com/sight/xian7/136639066.html?scene=onlinesearch,34.258289,108.946718
知识科普型,博物馆,152215678,《盛世修典——中国历代绘画大系成果展》陕西特展陕西历史博物馆站,0.0,0,小寨/陕西历史博物馆,西安,西安 · 小寨/陕西历史博物馆,,,,"特色展馆, 展览",,否,https://dimg04.c-ctrip.com/images/0101s12000mb3464u6B14.png,https://you.ctrip.com/sight/xian7/152215678.html?scene=onlinesearch,34.230523,108.961495
知识科普型,博物馆,52218926,西安户县民间艺术博物馆,0.0,0,大雁塔/大唐不夜城,西安,西安 · 大雁塔/大唐不夜城,,,,"特色展馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0HJ1z12000g6kquco2121.jpg,https://you.ctrip.com/sight/xian7/4672178.html?scene=onlinesearch,34.216296,108.981107
知识科普型,博物馆,79436503,药王山博物馆,0.0,0,,铜川,铜川,,,纪念医学家药王—孙思邈,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0100l120008bwdade445E.jpg,https://you.ctrip.com/sight/tongchuan907/5702807.html?scene=onlinesearch,34.914697,109.00644
知识科普型,博物馆,136466918,老西安油画博物馆,0.0,0,大明宫遗址公园/西安站,西安,西安 · 大明宫遗址公园/西安站,,,,"博物馆, 博物馆&展馆",门票,否,https://dimg04.c-ctrip.com/images/1me3z12000cby1bxeA9B1.jpg,https://you.ctrip.com/sight/xian7/136466918.html?scene=onlinesearch,34.280491,108.975258
知识科普型,博物馆,31670458,陕西师范大学长安校区教育博物馆,4.5,7,长安大学城,西安,西安 · 长安大学城,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0101c12000bh5rldr3151.jpg,https://you.ctrip.com/sight/xian7/2038322.html?scene=onlinesearch,34.162251,108.89838
知识科普型,博物馆,39319486,西安市大唐青铜镜博物馆,0.0,0,高新技术开发区,西安,西安 · 高新技术开发区,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106012000clt6pwy649E.jpg,https://you.ctrip.com/sight/xian7/3500647.html?scene=onlinesearch,34.18882,108.88694
知识科普型,博物馆,79436420,扶风县博物馆,4.0,6,,扶风,扶风,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100k120003ov9o0mEF8A.jpg,https://you.ctrip.com/sight/fufengcounty1880/5702814.html?scene=onlinesearch,34.364669,107.887155
知识科普型,博物馆,124906723,红色体育博物馆,5.0,1,西安北站/市政府,西安,西安 · 西安北站/市政府,,,,博物馆&展馆,免费,是,https://dimg04.c-ctrip.com/images/0104912000bkvrs4p69C2.jpg,https://you.ctrip.com/sight/xian7/124906723.html?scene=onlinesearch,34.346572,108.928671
知识科普型,博物馆,143754618,宝鸡市陈仓区博物馆,0.0,0,宝鸡国际会展中心,宝鸡,宝鸡 · 宝鸡国际会展中心,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/1me6p12000d3nd4uo9E08.jpg,https://you.ctrip.com/sight/baoji422/143754618.html?scene=onlinesearch,34.356541,107.375781
知识科普型,博物馆,79438947,长安大学公路交通博物馆,0.0,0,,西安,西安,,,展品有轿车和机械教具,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101o12000clyfhwm4C48.jpg,https://you.ctrip.com/sight/xian7/5705322.html?scene=onlinesearch,34.377271,108.918676
知识科普型,博物馆,111989156,大悦城博物馆(西安曲江大悦城店),4.0,1,大雁塔/大唐不夜城,西安,西安 · 大雁塔/大唐不夜城,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/1mh2m12000ak9vlnt4964.jpg,https://you.ctrip.com/sight/xian7/111989156.html?scene=onlinesearch,34.223376,108.969103
知识科普型,博物馆,145658375,三原县博物馆-售票处(城隍庙步行街),0.0,0,,三原,三原,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/sanyuan2750/145658375.html?scene=onlinesearch,34.624382,108.937795
